11729 Carshill Street,"$999,000","$5,032",,3,1,house,,freehold nonstrata,rancher/bungalow w/bsmt.,forced air,,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,west central maple ridge,3 days,127,r2768948,rebgv,63.00 feet,63 ft x 132 ft (8625 ft²),built in 1952 (71 yrs old),132,0
24331 124 Avenue,"$3,988,888","$10,728",,6,4,house,,freehold nonstrata,2 storey w/bsmt.,"electric,forced air",,"air conditioning, golf course nearby, recreation nearby",washer/dryer/fridge/stove/dishwasher,websters corners,69 days,491,r2752198,rebgv,118.13 feet,43056 ft²,built in 2018 (5 yrs old),,1
219 11655 Fraser Street,"$604,900",$0,$302,2,2,apt/condo,,freehold strata,1 storey,electric,"drapes/window coverings, elevator, garage door opener, garden, sprinkler - fire","recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",east central maple ridge,1 day,,r2769528,rebgv,,,built in 2024 (-1 yrs old),,0
307 22575 Brown Avenue,"$849,900",$0,$400,3,2,apt/condo,,freehold strata,"corner unit,upper unit","baseboard,electric","drapes/window coverings, elevator, garden, security - roughed in","shopping nearby, storage, wheelchair access","in suite laundry, washer/dryer/fridge/stove/dishwasher, wine cooler",east central maple ridge,3 days,,r2768917,rebgv,,,built in 2023 (0 yrs old),,0
11312 207 Street,"$3,650,000","$5,368",,5,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",,"golf course nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,southwest maple ridge,69 days,200,r2752091,rebgv,89.50 feet,89 ft x 147 ft (13157 ft²),built in 1961 (62 yrs old),147,0
76 11737 236 Street,"$799,800","$3,852",$402,3,2,townhouse,,freehold strata,"2 storey,corner unit","baseboard,mixed,natural gas","cul-de-sac, drapes/window coverings, garage door opener, garden, smoke alarm","exercise room, recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",cottonwood,1 day,,r2769477,rebgv,,,built in 1994 (29 yrs old),,1
106 22575 Brown Avenue,"$869,900",$0,$400,3,2,apt/condo,,freehold strata,"corner unit,ground level unit","baseboard,electric","drapes/window coverings, elevator, garden, security - roughed in","shopping nearby, storage, wheelchair access","in suite laundry, washer/dryer/fridge/stove/dishwasher, wine cooler",east central maple ridge,3 days,,r2768849,rebgv,,,built in 2023 (0 yrs old),,0
20710 Lorne Avenue,"$3,800,000","$6,275",,5,3,house,,freehold nonstrata,2 storey,"forced air,natural gas",,"golf course nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,southwest maple ridge,69 days,166,r2751996,rebgv,147.00 feet,147 ft x 89 ft (13156 ft²),built in 1965 (58 yrs old),89.5,0
23696 Kanaka Way,"$1,299,000","$5,600",,5,4,house,,freehold nonstrata,3 storey,,,,,cottonwood,1 day,,r2769451,rebgv,0.00 feet,0 ft x 182 ft (4004 ft²),built in 2003 (20 yrs old),182,0
406 12109 223 Street,"$609,900",$0,$316,2,2,apt/condo,,freehold strata,upper unit,"baseboard,electric","drapes/window coverings, elevator, garage door opener, garden, sprinkler - fire","bike room, exercise room","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",west central maple ridge,70 days,127,r2751964,rebgv,,,built in 2023 (0 yrs old),,0
25572 Bosonworth Avenue,"$2,138,000","$6,939",$270,5,3,house,,freehold strata,2 storey w/bsmt.,"forced air,natural gas","cul-de-sac, drapes/window coverings, hot tub spa/swirlpool, pantry, security system, sprinkler - fire, vacuum - roughed in","air conditioning, hot tub, recreation nearby, shopping nearby","disposal - waste, microwave, washer/dryer/fridge/stove/dishwasher",thornhill,3 days,3045,r2769284,rebgv,129.00 feet,129 ft x 131 ft (16771 ft²),built in 2015 (8 yrs old),131,1
14008 Silver Valley Road,"$1,599,000","$4,112",,6,3,house,,freehold nonstrata,2 storey,,,,,silver valley,2 days,,r2768070,rebgv,,0 ft²,built in 1965 (58 yrs old),,0
20489 Dale Drive,"$1,099,000","$5,996",,4,2,house,,freehold nonstrata,2 storey,forced air,,"golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,southwest maple ridge,70 days,2178,r2751902,rebgv,0.00 feet,3994 ft²,built in 1985 (38 yrs old),,0
12 24850 106 Avenue,"$1,698,800","$2,518",$99,4,3,house,,freehold strata,2 storey w/bsmt.,"forced air,natural gas","garage door opener, sprinkler - fire, windows - thermo",recreation nearby,,thornhill,19 days,314,r2764412,rebgv,0.00 feet,5264 ft²,built in 2023 (0 yrs old),,1
12 24850 106 Avenue,"$1,698,800","$2,518",$99,4,3,house,,freehold strata,2 storey w/bsmt.,"forced air,natural gas","garage door opener, sprinkler - fire, windows - thermo",recreation nearby,,thornhill,19 days,314,r2764412,rebgv,0.00 feet,5264 ft²,built in 2023 (0 yrs old),,1
12061 Laity Street,"$3,000,000","$5,178",,1,1,house,,freehold nonstrata,2 storey,,,"recreation nearby, shopping nearby",,west central maple ridge,70 days,211,r2751730,rebgv,80.11 feet,80 ft x 172 ft (13804 ft²),built in 1920 (103 yrs old),172.31,0
13537 230a Street,"$1,499,000","$6,578",,3,2,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas",,"air conditioning, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",silver valley,2 days,91,r2769353,rebgv,43.94 feet,43 ft x 98 ft (4327 ft²),built in 2014 (9 yrs old),98.15,1
13537 230a Street,"$1,499,000","$6,578",,3,2,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas",,"air conditioning, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",silver valley,2 days,91,r2769353,rebgv,43.94 feet,43 ft x 98 ft (4327 ft²),built in 2014 (9 yrs old),98.15,1
12 24850 106 Avenue,"$1,698,800","$2,518",$99,4,3,house,,freehold strata,2 storey w/bsmt.,"forced air,natural gas","garage door opener, sprinkler - fire, windows - thermo",recreation nearby,,thornhill,19 days,314,r2764412,rebgv,0.00 feet,5264 ft²,built in 2023 (0 yrs old),,1
