2001 2388 Madison Avenue,"$929,900","$2,512",$405,2,2,apt/condo,,freehold strata,1 storey,"baseboard,electric",,"bike room, golf course nearby, hot tub, recreation nearby, sauna, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",brentwood park,22 days,1102,r2762508,rebgv,,,built in 2019 (4 yrs old),,0
3810 4510 Halifax Way,"$685,000",,,,,,,,,,,,,,,,,,,,,,
2602 1788 Gilmore Avenue,"$998,000","$2,389",$427,2,2,apt/condo,,freehold strata,"1 storey,corner unit",baseboard,"elevator, security system","air conditioning, bike room, exercise room, hot tub, recreation nearby, sauna, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",brentwood park,7 days,382,r2766567,rebgv,,,built in 2019 (4 yrs old),,0
406 4465 Juneau Street,"$635,000",,,,,,,,,,,,,,,,,,,,,,
1205 1788 Gilmore Avenue,"$949,999","$2,457",$437,2,2,apt/condo,,freehold strata,"corner unit,upper unit",forced air,,"air conditioning, bike room, central air conditioning, exercise room, hot tub, recreation nearby, sauna, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",brentwood park,1 day,,r2768812,rebgv,,,built in 2019 (4 yrs old),,0
2103 4485 Skyline Drive,"$959,000",,,,,,,,,,,,,,,,,,,,,,
5608 4510 Halifax Way,"$709,000","$1,725",$317,1,1,apt/condo,,freehold strata,upper unit,"baseboard,electric","elevator, smoke alarm",exercise room,"in suite laundry, washer/dryer/fridge/stove/dishwasher",brentwood park,1 day,,r2768619,rebgv,,,built in 2019 (4 yrs old),,0
4311 4650 Brentwood Boulevard,"$975,000","$2,608",$503,2,2,apt/condo,,freehold strata,corner unit,"baseboard,electric",elevator,"exercise room, recreation nearby, sauna, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",brentwood park,5 days,208,r2768056,rebgv,,,built in 2021 (2 yrs old),,0
2502 4189 Halifax Street,"$658,000",,,,,,,,,,,,,,,,,,,,,,
1501 4488 Juneau Street,"$1,288,900","$2,958",$594,2,2,apt/condo,,freehold strata,"1 storey,corner unit","heat pump,mixed,natural gas","drapes/window coverings, elevator, garden, intercom, smoke alarm, sprinkler - fire, windows - thermo","air conditioning, central air conditioning, exercise room, recreation nearby, shopping nearby, wheelchair access","disposal - waste, microwave, washer/dryer/fridge/stove/dishwasher",brentwood park,5 days,110,r2767986,rebgv,,,built in 2021 (2 yrs old),,0
